run_id,returncode,out_json,out_log,err_log,seconds,tau,alpha,sigma,beta,bpe_warmstart,bpe_bytes,bpe_words,bpe_tokens,bpe_bytes_per_token,bpe_tokens_per_byte,bpe_fertility,bpe_pcw,bpe_avg_token_chars,bpe_unique_tokens_used,spec_bytes,spec_words,spec_tokens,spec_bytes_per_token,spec_tokens_per_byte,spec_fertility,spec_pcw,spec_avg_token_chars,spec_unique_tokens_used,spec_nsl_vs_bpe
r0523_tau15_alpha0p8_sigma0p4_beta0p15_bpe300,0,sweeps/20260201_214318/json/r0523_tau15_alpha0p8_sigma0p4_beta0p15_bpe300.json,sweeps/20260201_214318/logs/r0523_tau15_alpha0p8_sigma0p4_beta0p15_bpe300.out,sweeps/20260201_214318/logs/r0523_tau15_alpha0p8_sigma0p4_beta0p15_bpe300.err,2313.287,15,0.8,0.4,0.15,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431572.000000,2.645647,0.377979,2.017766,0.442493,2.139476,1206.000000,1.041715
r0524_tau15_alpha0p8_sigma0p4_beta0p15_bpe400,0,sweeps/20260201_214318/json/r0524_tau15_alpha0p8_sigma0p4_beta0p15_bpe400.json,sweeps/20260201_214318/logs/r0524_tau15_alpha0p8_sigma0p4_beta0p15_bpe400.out,sweeps/20260201_214318/logs/r0524_tau15_alpha0p8_sigma0p4_beta0p15_bpe400.err,2369.939,15,0.8,0.4,0.15,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424359.000000,2.690616,0.371662,1.984043,0.439332,2.175842,1189.000000,1.024304
r0526_tau15_alpha0p8_sigma0p4_beta0p2_bpe200,0,sweeps/20260201_214318/json/r0526_tau15_alpha0p8_sigma0p4_beta0p2_bpe200.json,sweeps/20260201_214318/logs/r0526_tau15_alpha0p8_sigma0p4_beta0p2_bpe200.out,sweeps/20260201_214318/logs/r0526_tau15_alpha0p8_sigma0p4_beta0p2_bpe200.err,2247.593,15,0.8,0.4,0.2,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441439.000000,2.586511,0.386621,2.063899,0.450357,2.091655,1195.000000,1.065531
r0529_tau15_alpha0p8_sigma0p6_beta0p01_bpe100,0,sweeps/20260201_214318/json/r0529_tau15_alpha0p8_sigma0p6_beta0p01_bpe100.json,sweeps/20260201_214318/logs/r0529_tau15_alpha0p8_sigma0p6_beta0p01_bpe100.out,sweeps/20260201_214318/logs/r0529_tau15_alpha0p8_sigma0p6_beta0p01_bpe100.err,2159.380,15,0.8,0.6,0.01,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465517.000000,2.452729,0.407709,2.176473,0.467712,1.983468,1204.000000,1.123650
r0527_tau15_alpha0p8_sigma0p4_beta0p2_bpe300,0,sweeps/20260201_214318/json/r0527_tau15_alpha0p8_sigma0p4_beta0p2_bpe300.json,sweeps/20260201_214318/logs/r0527_tau15_alpha0p8_sigma0p4_beta0p2_bpe300.out,sweeps/20260201_214318/logs/r0527_tau15_alpha0p8_sigma0p4_beta0p2_bpe300.err,2322.798,15,0.8,0.4,0.2,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431557.000000,2.645739,0.377966,2.017696,0.442006,2.139551,1203.000000,1.041679
r0530_tau15_alpha0p8_sigma0p6_beta0p01_bpe200,0,sweeps/20260201_214318/json/r0530_tau15_alpha0p8_sigma0p6_beta0p01_bpe200.json,sweeps/20260201_214318/logs/r0530_tau15_alpha0p8_sigma0p6_beta0p01_bpe200.out,sweeps/20260201_214318/logs/r0530_tau15_alpha0p8_sigma0p6_beta0p01_bpe200.err,2217.723,15,0.8,0.6,0.01,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441637.000000,2.585352,0.386795,2.064824,0.447883,2.090717,1192.000000,1.066009
r0528_tau15_alpha0p8_sigma0p4_beta0p2_bpe400,0,sweeps/20260201_214318/json/r0528_tau15_alpha0p8_sigma0p4_beta0p2_bpe400.json,sweeps/20260201_214318/logs/r0528_tau15_alpha0p8_sigma0p4_beta0p2_bpe400.out,sweeps/20260201_214318/logs/r0528_tau15_alpha0p8_sigma0p4_beta0p2_bpe400.err,2391.374,15,0.8,0.4,0.2,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424295.000000,2.691022,0.371606,1.983744,0.439332,2.176170,1189.000000,1.024150
r0531_tau15_alpha0p8_sigma0p6_beta0p01_bpe300,0,sweeps/20260201_214318/json/r0531_tau15_alpha0p8_sigma0p6_beta0p01_bpe300.json,sweeps/20260201_214318/logs/r0531_tau15_alpha0p8_sigma0p6_beta0p01_bpe300.out,sweeps/20260201_214318/logs/r0531_tau15_alpha0p8_sigma0p6_beta0p01_bpe300.err,2290.834,15,0.8,0.6,0.01,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432183.000000,2.641906,0.378515,2.020623,0.443400,2.136451,1202.000000,1.043190
r0533_tau15_alpha0p8_sigma0p6_beta0p1_bpe100,0,sweeps/20260201_214318/json/r0533_tau15_alpha0p8_sigma0p6_beta0p1_bpe100.json,sweeps/20260201_214318/logs/r0533_tau15_alpha0p8_sigma0p6_beta0p1_bpe100.out,sweeps/20260201_214318/logs/r0533_tau15_alpha0p8_sigma0p6_beta0p1_bpe100.err,2142.928,15,0.8,0.6,0.1,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465622.000000,2.452176,0.407801,2.176963,0.467338,1.983021,1195.000000,1.123904
r0534_tau15_alpha0p8_sigma0p6_beta0p1_bpe200,0,sweeps/20260201_214318/json/r0534_tau15_alpha0p8_sigma0p6_beta0p1_bpe200.json,sweeps/20260201_214318/logs/r0534_tau15_alpha0p8_sigma0p6_beta0p1_bpe200.out,sweeps/20260201_214318/logs/r0534_tau15_alpha0p8_sigma0p6_beta0p1_bpe200.err,2200.870,15,0.8,0.6,0.1,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441246.000000,2.587643,0.386452,2.062996,0.448449,2.092570,1195.000000,1.065066
r0532_tau15_alpha0p8_sigma0p6_beta0p01_bpe400,0,sweeps/20260201_214318/json/r0532_tau15_alpha0p8_sigma0p6_beta0p01_bpe400.json,sweeps/20260201_214318/logs/r0532_tau15_alpha0p8_sigma0p6_beta0p01_bpe400.out,sweeps/20260201_214318/logs/r0532_tau15_alpha0p8_sigma0p6_beta0p01_bpe400.err,2406.105,15,0.8,0.6,0.01,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424304.000000,2.690964,0.371614,1.983786,0.438612,2.176124,1193.000000,1.024171
r0537_tau15_alpha0p8_sigma0p6_beta0p15_bpe100,0,sweeps/20260201_214318/json/r0537_tau15_alpha0p8_sigma0p6_beta0p15_bpe100.json,sweeps/20260201_214318/logs/r0537_tau15_alpha0p8_sigma0p6_beta0p15_bpe100.out,sweeps/20260201_214318/logs/r0537_tau15_alpha0p8_sigma0p6_beta0p15_bpe100.err,2162.476,15,0.8,0.6,0.15,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465779.000000,2.451349,0.407939,2.177697,0.468221,1.982352,1196.000000,1.124283
r0535_tau15_alpha0p8_sigma0p6_beta0p1_bpe300,0,sweeps/20260201_214318/json/r0535_tau15_alpha0p8_sigma0p6_beta0p1_bpe300.json,sweeps/20260201_214318/logs/r0535_tau15_alpha0p8_sigma0p6_beta0p1_bpe300.out,sweeps/20260201_214318/logs/r0535_tau15_alpha0p8_sigma0p6_beta0p1_bpe300.err,2292.872,15,0.8,0.6,0.1,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431960.000000,2.643270,0.378319,2.019581,0.442497,2.137554,1206.000000,1.042651
r0538_tau15_alpha0p8_sigma0p6_beta0p15_bpe200,0,sweeps/20260201_214318/json/r0538_tau15_alpha0p8_sigma0p6_beta0p15_bpe200.json,sweeps/20260201_214318/logs/r0538_tau15_alpha0p8_sigma0p6_beta0p15_bpe200.out,sweeps/20260201_214318/logs/r0538_tau15_alpha0p8_sigma0p6_beta0p15_bpe200.err,2215.376,15,0.8,0.6,0.15,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441309.000000,2.587273,0.386507,2.063291,0.449487,2.092271,1194.000000,1.065218
r0536_tau15_alpha0p8_sigma0p6_beta0p1_bpe400,0,sweeps/20260201_214318/json/r0536_tau15_alpha0p8_sigma0p6_beta0p1_bpe400.json,sweeps/20260201_214318/logs/r0536_tau15_alpha0p8_sigma0p6_beta0p1_bpe400.out,sweeps/20260201_214318/logs/r0536_tau15_alpha0p8_sigma0p6_beta0p1_bpe400.err,2359.845,15,0.8,0.6,0.1,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424250.000000,2.691307,0.371567,1.983533,0.438308,2.176401,1192.000000,1.024041
r0539_tau15_alpha0p8_sigma0p6_beta0p15_bpe300,0,sweeps/20260201_214318/json/r0539_tau15_alpha0p8_sigma0p6_beta0p15_bpe300.json,sweeps/20260201_214318/logs/r0539_tau15_alpha0p8_sigma0p6_beta0p15_bpe300.out,sweeps/20260201_214318/logs/r0539_tau15_alpha0p8_sigma0p6_beta0p15_bpe300.err,2266.066,15,0.8,0.6,0.15,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431572.000000,2.645647,0.377979,2.017766,0.442493,2.139476,1206.000000,1.041715
r0541_tau15_alpha0p8_sigma0p6_beta0p2_bpe100,0,sweeps/20260201_214318/json/r0541_tau15_alpha0p8_sigma0p6_beta0p2_bpe100.json,sweeps/20260201_214318/logs/r0541_tau15_alpha0p8_sigma0p6_beta0p2_bpe100.out,sweeps/20260201_214318/logs/r0541_tau15_alpha0p8_sigma0p6_beta0p2_bpe100.err,2191.509,15,0.8,0.6,0.2,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465567.000000,2.452465,0.407753,2.176706,0.467735,1.983255,1198.000000,1.123771
r0540_tau15_alpha0p8_sigma0p6_beta0p15_bpe400,0,sweeps/20260201_214318/json/r0540_tau15_alpha0p8_sigma0p6_beta0p15_bpe400.json,sweeps/20260201_214318/logs/r0540_tau15_alpha0p8_sigma0p6_beta0p15_bpe400.out,sweeps/20260201_214318/logs/r0540_tau15_alpha0p8_sigma0p6_beta0p15_bpe400.err,2354.419,15,0.8,0.6,0.15,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424359.000000,2.690616,0.371662,1.984043,0.439332,2.175842,1189.000000,1.024304
r0542_tau15_alpha0p8_sigma0p6_beta0p2_bpe200,0,sweeps/20260201_214318/json/r0542_tau15_alpha0p8_sigma0p6_beta0p2_bpe200.json,sweeps/20260201_214318/logs/r0542_tau15_alpha0p8_sigma0p6_beta0p2_bpe200.out,sweeps/20260201_214318/logs/r0542_tau15_alpha0p8_sigma0p6_beta0p2_bpe200.err,2188.493,15,0.8,0.6,0.2,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441439.000000,2.586511,0.386621,2.063899,0.450357,2.091655,1195.000000,1.065531
r0545_tau15_alpha0p8_sigma0p8_beta0p01_bpe100,0,sweeps/20260201_214318/json/r0545_tau15_alpha0p8_sigma0p8_beta0p01_bpe100.json,sweeps/20260201_214318/logs/r0545_tau15_alpha0p8_sigma0p8_beta0p01_bpe100.out,sweeps/20260201_214318/logs/r0545_tau15_alpha0p8_sigma0p8_beta0p01_bpe100.err,2151.248,15,0.8,0.8,0.01,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465517.000000,2.452729,0.407709,2.176473,0.467712,1.983468,1204.000000,1.123650
r0546_tau15_alpha0p8_sigma0p8_beta0p01_bpe200,0,sweeps/20260201_214318/json/r0546_tau15_alpha0p8_sigma0p8_beta0p01_bpe200.json,sweeps/20260201_214318/logs/r0546_tau15_alpha0p8_sigma0p8_beta0p01_bpe200.out,sweeps/20260201_214318/logs/r0546_tau15_alpha0p8_sigma0p8_beta0p01_bpe200.err,2187.594,15,0.8,0.8,0.01,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441637.000000,2.585352,0.386795,2.064824,0.447883,2.090717,1192.000000,1.066009
r0543_tau15_alpha0p8_sigma0p6_beta0p2_bpe300,0,sweeps/20260201_214318/json/r0543_tau15_alpha0p8_sigma0p6_beta0p2_bpe300.json,sweeps/20260201_214318/logs/r0543_tau15_alpha0p8_sigma0p6_beta0p2_bpe300.out,sweeps/20260201_214318/logs/r0543_tau15_alpha0p8_sigma0p6_beta0p2_bpe300.err,2326.895,15,0.8,0.6,0.2,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431557.000000,2.645739,0.377966,2.017696,0.442006,2.139551,1203.000000,1.041679
r0544_tau15_alpha0p8_sigma0p6_beta0p2_bpe400,0,sweeps/20260201_214318/json/r0544_tau15_alpha0p8_sigma0p6_beta0p2_bpe400.json,sweeps/20260201_214318/logs/r0544_tau15_alpha0p8_sigma0p6_beta0p2_bpe400.out,sweeps/20260201_214318/logs/r0544_tau15_alpha0p8_sigma0p6_beta0p2_bpe400.err,2342.794,15,0.8,0.6,0.2,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424295.000000,2.691022,0.371606,1.983744,0.439332,2.176170,1189.000000,1.024150
r0549_tau15_alpha0p8_sigma0p8_beta0p1_bpe100,0,sweeps/20260201_214318/json/r0549_tau15_alpha0p8_sigma0p8_beta0p1_bpe100.json,sweeps/20260201_214318/logs/r0549_tau15_alpha0p8_sigma0p8_beta0p1_bpe100.out,sweeps/20260201_214318/logs/r0549_tau15_alpha0p8_sigma0p8_beta0p1_bpe100.err,2142.403,15,0.8,0.8,0.1,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465622.000000,2.452176,0.407801,2.176963,0.467338,1.983021,1195.000000,1.123904
r0547_tau15_alpha0p8_sigma0p8_beta0p01_bpe300,0,sweeps/20260201_214318/json/r0547_tau15_alpha0p8_sigma0p8_beta0p01_bpe300.json,sweeps/20260201_214318/logs/r0547_tau15_alpha0p8_sigma0p8_beta0p01_bpe300.out,sweeps/20260201_214318/logs/r0547_tau15_alpha0p8_sigma0p8_beta0p01_bpe300.err,2288.201,15,0.8,0.8,0.01,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432183.000000,2.641906,0.378515,2.020623,0.443400,2.136451,1202.000000,1.043190
r0550_tau15_alpha0p8_sigma0p8_beta0p1_bpe200,0,sweeps/20260201_214318/json/r0550_tau15_alpha0p8_sigma0p8_beta0p1_bpe200.json,sweeps/20260201_214318/logs/r0550_tau15_alpha0p8_sigma0p8_beta0p1_bpe200.out,sweeps/20260201_214318/logs/r0550_tau15_alpha0p8_sigma0p8_beta0p1_bpe200.err,2198.883,15,0.8,0.8,0.1,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441246.000000,2.587643,0.386452,2.062996,0.448449,2.092570,1195.000000,1.065066
r0548_tau15_alpha0p8_sigma0p8_beta0p01_bpe400,0,sweeps/20260201_214318/json/r0548_tau15_alpha0p8_sigma0p8_beta0p01_bpe400.json,sweeps/20260201_214318/logs/r0548_tau15_alpha0p8_sigma0p8_beta0p01_bpe400.out,sweeps/20260201_214318/logs/r0548_tau15_alpha0p8_sigma0p8_beta0p01_bpe400.err,2371.324,15,0.8,0.8,0.01,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424304.000000,2.690964,0.371614,1.983786,0.438612,2.176124,1193.000000,1.024171
r0553_tau15_alpha0p8_sigma0p8_beta0p15_bpe100,0,sweeps/20260201_214318/json/r0553_tau15_alpha0p8_sigma0p8_beta0p15_bpe100.json,sweeps/20260201_214318/logs/r0553_tau15_alpha0p8_sigma0p8_beta0p15_bpe100.out,sweeps/20260201_214318/logs/r0553_tau15_alpha0p8_sigma0p8_beta0p15_bpe100.err,2126.439,15,0.8,0.8,0.15,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465779.000000,2.451349,0.407939,2.177697,0.468221,1.982352,1196.000000,1.124283
r0551_tau15_alpha0p8_sigma0p8_beta0p1_bpe300,0,sweeps/20260201_214318/json/r0551_tau15_alpha0p8_sigma0p8_beta0p1_bpe300.json,sweeps/20260201_214318/logs/r0551_tau15_alpha0p8_sigma0p8_beta0p1_bpe300.out,sweeps/20260201_214318/logs/r0551_tau15_alpha0p8_sigma0p8_beta0p1_bpe300.err,2325.861,15,0.8,0.8,0.1,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431960.000000,2.643270,0.378319,2.019581,0.442497,2.137554,1206.000000,1.042651
r0554_tau15_alpha0p8_sigma0p8_beta0p15_bpe200,0,sweeps/20260201_214318/json/r0554_tau15_alpha0p8_sigma0p8_beta0p15_bpe200.json,sweeps/20260201_214318/logs/r0554_tau15_alpha0p8_sigma0p8_beta0p15_bpe200.out,sweeps/20260201_214318/logs/r0554_tau15_alpha0p8_sigma0p8_beta0p15_bpe200.err,2231.667,15,0.8,0.8,0.15,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441309.000000,2.587273,0.386507,2.063291,0.449487,2.092271,1194.000000,1.065218
r0552_tau15_alpha0p8_sigma0p8_beta0p1_bpe400,0,sweeps/20260201_214318/json/r0552_tau15_alpha0p8_sigma0p8_beta0p1_bpe400.json,sweeps/20260201_214318/logs/r0552_tau15_alpha0p8_sigma0p8_beta0p1_bpe400.out,sweeps/20260201_214318/logs/r0552_tau15_alpha0p8_sigma0p8_beta0p1_bpe400.err,2406.329,15,0.8,0.8,0.1,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424250.000000,2.691307,0.371567,1.983533,0.438308,2.176401,1192.000000,1.024041
r0557_tau15_alpha0p8_sigma0p8_beta0p2_bpe100,0,sweeps/20260201_214318/json/r0557_tau15_alpha0p8_sigma0p8_beta0p2_bpe100.json,sweeps/20260201_214318/logs/r0557_tau15_alpha0p8_sigma0p8_beta0p2_bpe100.out,sweeps/20260201_214318/logs/r0557_tau15_alpha0p8_sigma0p8_beta0p2_bpe100.err,2121.695,15,0.8,0.8,0.2,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465567.000000,2.452465,0.407753,2.176706,0.467735,1.983255,1198.000000,1.123771
r0555_tau15_alpha0p8_sigma0p8_beta0p15_bpe300,0,sweeps/20260201_214318/json/r0555_tau15_alpha0p8_sigma0p8_beta0p15_bpe300.json,sweeps/20260201_214318/logs/r0555_tau15_alpha0p8_sigma0p8_beta0p15_bpe300.out,sweeps/20260201_214318/logs/r0555_tau15_alpha0p8_sigma0p8_beta0p15_bpe300.err,2302.356,15,0.8,0.8,0.15,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431572.000000,2.645647,0.377979,2.017766,0.442493,2.139476,1206.000000,1.041715
r0558_tau15_alpha0p8_sigma0p8_beta0p2_bpe200,0,sweeps/20260201_214318/json/r0558_tau15_alpha0p8_sigma0p8_beta0p2_bpe200.json,sweeps/20260201_214318/logs/r0558_tau15_alpha0p8_sigma0p8_beta0p2_bpe200.out,sweeps/20260201_214318/logs/r0558_tau15_alpha0p8_sigma0p8_beta0p2_bpe200.err,2233.568,15,0.8,0.8,0.2,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441439.000000,2.586511,0.386621,2.063899,0.450357,2.091655,1195.000000,1.065531
r0556_tau15_alpha0p8_sigma0p8_beta0p15_bpe400,0,sweeps/20260201_214318/json/r0556_tau15_alpha0p8_sigma0p8_beta0p15_bpe400.json,sweeps/20260201_214318/logs/r0556_tau15_alpha0p8_sigma0p8_beta0p15_bpe400.out,sweeps/20260201_214318/logs/r0556_tau15_alpha0p8_sigma0p8_beta0p15_bpe400.err,2389.458,15,0.8,0.8,0.15,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424359.000000,2.690616,0.371662,1.984043,0.439332,2.175842,1189.000000,1.024304
r0559_tau15_alpha0p8_sigma0p8_beta0p2_bpe300,0,sweeps/20260201_214318/json/r0559_tau15_alpha0p8_sigma0p8_beta0p2_bpe300.json,sweeps/20260201_214318/logs/r0559_tau15_alpha0p8_sigma0p8_beta0p2_bpe300.out,sweeps/20260201_214318/logs/r0559_tau15_alpha0p8_sigma0p8_beta0p2_bpe300.err,2257.236,15,0.8,0.8,0.2,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,431557.000000,2.645739,0.377966,2.017696,0.442006,2.139551,1203.000000,1.041679
r0561_tau15_alpha0p8_sigma1_beta0p01_bpe100,0,sweeps/20260201_214318/json/r0561_tau15_alpha0p8_sigma1_beta0p01_bpe100.json,sweeps/20260201_214318/logs/r0561_tau15_alpha0p8_sigma1_beta0p01_bpe100.out,sweeps/20260201_214318/logs/r0561_tau15_alpha0p8_sigma1_beta0p01_bpe100.err,2181.285,15,0.8,1.0,0.01,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465517.000000,2.452729,0.407709,2.176473,0.467712,1.983468,1204.000000,1.123650
r0562_tau15_alpha0p8_sigma1_beta0p01_bpe200,0,sweeps/20260201_214318/json/r0562_tau15_alpha0p8_sigma1_beta0p01_bpe200.json,sweeps/20260201_214318/logs/r0562_tau15_alpha0p8_sigma1_beta0p01_bpe200.out,sweeps/20260201_214318/logs/r0562_tau15_alpha0p8_sigma1_beta0p01_bpe200.err,2226.772,15,0.8,1.0,0.01,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441637.000000,2.585352,0.386795,2.064824,0.447883,2.090717,1192.000000,1.066009
r0560_tau15_alpha0p8_sigma0p8_beta0p2_bpe400,0,sweeps/20260201_214318/json/r0560_tau15_alpha0p8_sigma0p8_beta0p2_bpe400.json,sweeps/20260201_214318/logs/r0560_tau15_alpha0p8_sigma0p8_beta0p2_bpe400.out,sweeps/20260201_214318/logs/r0560_tau15_alpha0p8_sigma0p8_beta0p2_bpe400.err,2335.223,15,0.8,0.8,0.2,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424295.000000,2.691022,0.371606,1.983744,0.439332,2.176170,1189.000000,1.024150
r0565_tau15_alpha0p8_sigma1_beta0p1_bpe100,0,sweeps/20260201_214318/json/r0565_tau15_alpha0p8_sigma1_beta0p1_bpe100.json,sweeps/20260201_214318/logs/r0565_tau15_alpha0p8_sigma1_beta0p1_bpe100.out,sweeps/20260201_214318/logs/r0565_tau15_alpha0p8_sigma1_beta0p1_bpe100.err,2133.127,15,0.8,1.0,0.1,100,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,465622.000000,2.452176,0.407801,2.176963,0.467338,1.983021,1195.000000,1.123904
r0563_tau15_alpha0p8_sigma1_beta0p01_bpe300,0,sweeps/20260201_214318/json/r0563_tau15_alpha0p8_sigma1_beta0p01_bpe300.json,sweeps/20260201_214318/logs/r0563_tau15_alpha0p8_sigma1_beta0p01_bpe300.out,sweeps/20260201_214318/logs/r0563_tau15_alpha0p8_sigma1_beta0p01_bpe300.err,2273.733,15,0.8,1.0,0.01,300,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,432183.000000,2.641906,0.378515,2.020623,0.443400,2.136451,1202.000000,1.043190
r0566_tau15_alpha0p8_sigma1_beta0p1_bpe200,0,sweeps/20260201_214318/json/r0566_tau15_alpha0p8_sigma1_beta0p1_bpe200.json,sweeps/20260201_214318/logs/r0566_tau15_alpha0p8_sigma1_beta0p1_bpe200.out,sweeps/20260201_214318/logs/r0566_tau15_alpha0p8_sigma1_beta0p1_bpe200.err,2183.450,15,0.8,1.0,0.1,200,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,441246.000000,2.587643,0.386452,2.062996,0.448449,2.092570,1195.000000,1.065066
r0564_tau15_alpha0p8_sigma1_beta0p01_bpe400,0,sweeps/20260201_214318/json/r0564_tau15_alpha0p8_sigma1_beta0p01_bpe400.json,sweeps/20260201_214318/logs/r0564_tau15_alpha0p8_sigma1_beta0p01_bpe400.out,sweeps/20260201_214318/logs/r0564_tau15_alpha0p8_sigma1_beta0p01_bpe400.err,2309.188,15,0.8,1.0,0.01,400,1141787.000000,213886.000000,414290.000000,2.756009,0.362844,1.936966,0.455336,2.228724,1183.000000,1141787.000000,213886.000000,424304.000000,2.690964,0.371614,1.983786,0.438612,2.176124,1193.000000,1.024171
